# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Medhavi Skills University Sikkim
# Property: Medhavi Skills University website
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260923
Page path and screen class,Views,Bounce rate,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/blog/top-exciting-new-age-careers-you-can-choose-in-2023,22,0,7,3.142857142857143,9.857142857142858,36,0,0
/blog/Career-Opportunities-after-Completing-Hotel-Management,21,0,2,10.5,21,30,0,0
/blog/Key-Benefits-of-Learning-Cloud-Computing-for-Your-Career,21,0,3,7,15,29,0,0
/blog/category-sitemap.xml,21,0,1,21,9,26,0,0
/blog/how-to-become-an-automotive-technician-in-germany/:-a-step-by-step-guide,21,0.16666666666666666,3,7,24.666666666666668,28,0,0
/blog/the-future-of-higher-education-understanding-the-impact-of-nep-2020,21,0,4,5.25,7.5,28,0,0
/blog/top-reasons-to-pursue-a-b.sc.-in-dialysis-technology-in-2025,21,0,7,3,1.2857142857142858,37,0,0
/blog/why-should-you-pursue-healthcare-studies-1,21,0,4,5.25,12.25,27,0,0
/blog/how-ai-will-shape-the-future-of-the-healthcare-industry,20,0,5,4,32,36,0,0
/blog/lights-camera-skills-medhavi-skills-challenge-brings-live-demonstrations-to-the-stage,20,0.1111111111111111,6,3.3333333333333335,4,33,0,0
/blog/why-now-is-the-perfect-time-to-study-hotel-management,20,0,6,3.3333333333333335,17,36,0,0
/blogs,20,0,6,3.3333333333333335,0.3333333333333333,24,0,0
/blog/internal-quality-assurance-cell,19,0.6363636363636364,11,1.7272727272727273,0.18181818181818182,42,0,0
/blog/learning-beyond-books-how-business-labs-shape-real-world-careers-1,19,0,1,19,77,25,0,0
/blog/microbiology-specialist-university-in-sikkim,19,0.16666666666666666,7,2.7142857142857144,47.285714285714285,38,0,0
/blog/the-internet-s-own-boy,19,0,2,9.5,753.5,24,0,0
/blog/voices-from-campus-exploring-diverse-perspectives-of-students-and-faculties,19,0,7,2.7142857142857144,11.428571428571429,34,0,0
/blog/what-is-on-the-job-learning-and-why-students-need-it,19,0.16666666666666666,5,3.8,4,36,0,0
/blog/how-to-turn-your-arts-degree-into-a-career-1,18,0,2,9,20,26,0,0
/blog/impact-of-industry-integrated-education-on-students’-career-success,18,0,6,3,1.6666666666666667,33,0,0
/blog/research-and-development-cell,18,0,2,9,17,24,0,0
/blog/career-prospects-after-studying-b.sc-in-hospitality-and-hotel-management,17,0,5,3.4,3.6,30,0,0
/blog/dummy,17,0,1,17,5,18,0,0
/blog/the-power-of-words-how-msu-students-celebrated-world-poetry-day,17,0.125,5,3.4,14,31,0,0
/blog/build-career-in-nursing:-education-and-certification-requirements,16,0.2,5,3.2,4,25,0,0
/blog/career-options-after-12th-science-pcb-medical-and-non-medical-paths-explained:I<b>Career,16,0,8,2,0,32,0,0
/blog/the-latest-updates-on-the-affordability-of-higher-education,16,0,6,2.6666666666666665,22.166666666666668,32,0,0
/blog/top-mba-specializations-to-choose-from-in-2023,16,0.2,5,3.2,15.4,26,0,0
/blog/Best-Reasons-to-Choose-Professional-Accounting-As-A-Career,15,0.3333333333333333,1,15,14,22,0,0
/blog/how-to-become-an-automotive-technician-in-germany:-a-step-by-step-guide,15,0,4,3.75,7.5,24,0,0
/blog/nursing-jobs-in-germany-for-indian-nurses/:-latest-trends-and-opportunities,15,0,2,7.5,300,19,0,0
/blog/post-sitemap.xml,15,0,3,5,3.3333333333333335,21,0,0
/blog/the-future-of-higher-education:-understanding-the-impact-of-nep-2020,15,0,5,3,1.4,27,0,0
/blog/a-bug-is-becoming-a-meme-on-the-internet,14,0.25,1,14,519,19,0,0
/blog/campus/news,14,0.1111111111111111,8,1.75,18.625,31,0,0
/blog/students-showcase,14,0,5,2.8,2.4,22,0,0
/blog/five-reasons-to-pursue-a-bsc-in-dialysis-technology-degree-at-medhavi-skills-university,13,0.3333333333333333,2,6.5,154,19,0,0
/blog/medhavi-skills-university-concludes-a-thrilling-three-day-sports-extravaganza,13,0,5,2.6,4.2,25,0,0
/blog/nss,13,0.25,3,4.333333333333333,3,19,0,0
/blog/semester-chronicles-celebrating-the-past-and-embarking-the-new-chapter-at-msu,13,0,4,3.25,13,21,0,0
/blog/test-blog,13,0,1,13,122,17,0,0
/blog/bba-vs-mba:-which-degree-program-is-right-for-you,12,0.2,5,2.4,4,22,0,0
/blog/cbse-board-class-12-result-2025/:-a-milestone-moment-&-the-road-ahead,12,0,1,12,20,16,0,0
/blog/future-of-business-2026-trends-innovations-and-opportunities-shaping-tomorrowmsu,12,0.3333333333333333,2,6,14.5,20,0,0
/blog/global-demand-for-nurses:-how-a-b.sc.-in-nursing-opens-international-opportunities,12,0.2,3,4,1,20,0,0
/blog/sedg,12,0,3,4,5.666666666666667,16,0,0
/blog/what-is-the-testas-exam---complete-guide-for-indian-students,12,0,4,3,2.5,18,0,0
/blog/ojl-at-msu-10-fa-qs-about-on-the-job-learning,10,0,3,3.3333333333333335,68,12,0,0
/blog/wise/industry-and-skills-insights,10,0.14285714285714285,7,1.4285714285714286,20.285714285714285,17,0,0
"/blog/build-your-career-in-clinical-psychology:-education,-opportunities-and-salary-insights",9,0,2,4.5,4.5,13,0,0
/blog/closing-the-skills-gap-in-rural-india-medhavi-skills-university’s-wise-solution,9,0,2,4.5,3.5,12,0,0
/blog/emerging-career-trends-in-india-after-12th-what-students-must-know,9,0,1,9,103,10,0,0
/blog/fee-refund-policy,9,0.4,3,3,0.6666666666666666,14,0,0
/blog/from-lab-practice-to-life-saving-action:-career-pathways-after-emergency-medical-technology,9,0,3,3,0.6666666666666666,18,0,0
/blog/how-a-bca-in-ai-ml-prepares-you-for-the-data-driven-futurell,9,0,1,9,14,12,0,0
/blog/life-of-a-b.sc-in-radiology-student-away-from-home-at-msu-sikkim,9,0,2,4.5,3,15,0,0
/blog/preparing-the-workforce-for-industry-4.0-the-role-of-msu-wise,9,0,1,9,9,11,0,0
/blog/preparing-the-workforce-for-industry-4.0/:-the-role-of-msu-wise,9,0.3333333333333333,2,4.5,12,12,0,0
/blog/why-a-bba-in-jewellery-design-and-management-is-the-smartest-gateway-to-india’s-glamorous-gems-and-jewellery-industry,9,0,1,9,8,12,0,0
/blog/why-work-integrated-skill-based-higher-education-(wise)-is-the-need-of-the-hour.,9,0,2,4.5,8.5,12,0,0
/blog/campus                    / ,8,0,3,2.6666666666666665,3.6666666666666665,11,0,0
/blog/top-paramedical-courses-after-12th-with-high-salary-potential:D<b>Top,8,0,4,2,0,16,0,0
/blog/bsc-nursing-career-guide,7,0,1,7,22,10,0,0
/blog/btech-in-cloud-technology-&-cyber-security,7,0,1,7,580,9,0,0
/blog/null,7,0,3,2.3333333333333335,9.333333333333334,9,0,0
/blog/testing-blog-2,7,0,1,7,111,10,0,0
/blog/testing-blog-8,7,0,1,7,48,10,0,0
/blog/this-shrimp-is-awesome,7,0,1,7,6,9,0,0
/wise/blog/,7,0,3,2.3333333333333335,7,14,0,0
/blog/BBA-in-Digital-Marketing-Why-It-is-a-Great-Career-Path-in-2023,6,0,1,6,20,8,0,0
/blog/Why-Skill-Based-Education-is-Important-in-This-Era,6,0,1,6,23,8,0,0
/blog/a-win-win-for-employers-and-students:-the-economic-benefits-of-wise,6,0,2,3,1.5,8,0,0
/blog/campus/category,6,0,1,6,2,7,0,0
/blog/career-options-after-12th-science,6,0,2,3,3,8,0,0
/blog/cbse-board-class-12-result-2025-a-milestone-moment-&-the-road-ahead,6,0,1,6,3,8,0,0
/blog/closing-the-skills-gap-in-rural-india:-medhavi-skills-university,6,0,1,6,5,8,0,0
/blog/enterprise/wise,6,0,1,6,33,8,0,0
/blog/how-a-bca-in-ai-ml-prepares-you-for-the-data-driven-futurefff,6,0,1,6,6,9,0,0
/blog/india's-only-ugc-approved-bba-in-logistics-with-on-job-training-at-om-logistics-ltd.,6,0,1,6,7,8,0,0
/blog/link,6,0,1,6,4,8,0,0
/blog/on-,6,0,2,3,3,8,0,0
/blog/preparing-the-workforce-for-industry-4-the-role-of-msu-wise,6,0,1,6,3,7,0,0
/blog/query-and-support-redressal,6,0,1,6,5,8,0,0
/blog/skill-based-education-in-india-why-it-s-the-future-after-nep-2026 hindi,6,0,1,6,5,8,0,0
/blog/testing-blog-123,6,0.5,1,6,21,8,0,0
/blog/testing-blog-4,6,0,1,6,2,9,0,0
/blog/the-role-of-hospitality-in-thetourism-industry,6,0,1,6,2,10,0,0
/blog/work-integrated-skill-based-education-wise-india-workforce.,6,0,1,6,1,7,0,0
/public/storage/blog/DL7Nh5JzQvFrXWd10t8xi7bRLA7EWkjVZx9yY8PV.png,6,0,2,3,0,10,0,0
/public/storage/blog/m7bVVjm3fqNPZsD66Nzx3pqtM6isLANQuDsMbxYH.jpg,6,0,2,3,0,10,0,0
/blog/the-future-of-work-how-technology-is-changing-the-workplace  28/04/2026,5,0.3333333333333333,1,5,12,10,0,0
/blog/best-career-options-after-12th-in-2026-complete-guide-for-students:E<b>Best,4,0,2,2,0,8,0,0
/blog/bsc-hotel-management-admission-2026,4,0,1,4,10,6,0,0
/blog/campus/msu-admissions-msat-scholarships-industry-integrated-degree-programmes,4,0,1,4,7,6,0,0
"/blog/career-prospects-after-studying-bsc-in-hospitality-tourism-management""",4,0,2,2,16,10,0,0
/blog/is-fashion-designing-a-good-career-option,4,0,2,2,9.5,6,0,0
/blog/top-paramedical-courses-with-high-salary-potential,4,0,1,4,0,6,0,0
/blog/what-s-inside-a-black-hole,4,0,1,4,48,6,0,0
/blog.html,3,0,1,3,0,5,0,0
/blog/Ovn1QnVzuU8lV4YTgP47LlA5AIKLjuSITkscyqvz_small.jpg,3,0,1,3,4,4,0,0
/blog/best-career-options-after-12th-in-2026-complete-guide-for-students marathi,3,0,1,3,15,5,0,0
/blog/best-career-options-after-b-sc-in-fashion-designing-management,3,0,1,3,1,4,0,0
/blog/best-career-options-after-b.sc-in-fashion-designing-&-management,3,0,1,3,1,4,0,0
/blog/best-career-options-after-b.sc-in-fashion-designing-management,3,0,1,3,0,3,0,0
/blog/blog-sitemap.xml,3,0,1,3,1,4,0,0
/blog/blogs-sitemap.xml,3,0,1,3,0,3,0,0
"/blog/build-a-career-in-software-development-:-education,-opportunities,-and-salary-insights",3,0.5,2,1.5,6,5,0,0
/blog/building-a-career-in-optometry-:-know-all-about-the-optometry-course,3,0,1,3,2,4,0,0
/blog/campus/collage-of-nursing,3,0,1,3,9,3,0,0
/blog/campus/health-science-technology,3,0,1,3,1,4,0,0
/blog/campus/school-of-computer-science-and-engineering/a-becoming-a-meme-on-the-internet,3,0,1,3,2,4,0,0
/blog/campus/sub-category,3,0,1,3,0,3,0,0
/blog/categories.xml,3,0,1,3,39,4,0,0
/blog/categories/campus,3,0,1,3,1,4,0,0
/blog/cbse-board-class-12-result-2025-a-milestone-moment-and-the-road-ahead,3,0,1,3,2,4,0,0
/blog/closing-the-skills-gap-in-rural-india/:-medhavi-skills-university/’s-wise-solution,3,0,1,3,3,4,0,0
/blog/closing-the-skills-gap-in-rural-india/:-medhavi-skills-university’s-wise-solution,3,0.5,1,3,0,5,0,0
/blog/design meets business inside msu s bba in jewellery design and management,3,0,1,3,21,4,0,0
/blog/full-time-vs.-part-time-mba:-which-suits-you,3,0,1,3,1,4,0,0
/blog/global-demand-for-nurses:-how-a-bsc-in-nursing-opens-international-opportunities,3,0,1,3,0,3,0,0
/blog/how-a-bca-in-ai-ml-prepares-you-for-the-data-driven-futurem,3,0,1,3,0,3,0,0
/blog/how-a-bca-in-ai-ml-prepares-you-for-the-data-driven-futuresffe,3,0,1,3,3,4,0,0
/blog/how-skill-university-is-different-from-other-traditional-colleges-universities/,3,0,1,3,0,5,0,0
/blog/how-to-check-cuet-ug-2025-result-and-unlock-scholarship-opportunities-at-medhavi-skills-university  RESUKT,3,0,1,3,7,4,0,0
/blog/j,3,0,1,3,18,4,0,0
/blog/khyati-arora,3,0,1,3,1,4,0,0
/blog/machine-learning-are-the-future-of-technology,3,0,1,3,1,4,0,0
/blog/mastering-the-https:/www.msu.edu.in/blog/build-your-career-in-clinical-psychology-education-opportunities-and-salary-insightsart-of-storytelling-how-an-mba-in-marketing-can-help-you-stand-out,3,0,1,3,1,4,0,0
/blog/msu-testing-blog-for-table,3,0,1,3,20,4,0,0
/blog/ndfklsm,3,0,1,3,3,4,0,0
/blog/on-the-job-training-in-hotel-management-how-it-boosts-studentscareers,3,0.5,1,3,0,7,0,0
/blog/optometry-careers-in-india-what-you-can-do-with-a-b.sc.-in-optometry,3,0,1,3,1,4,0,0
/blog/post-/sitemap.xml,3,0,1,3,1,4,0,0
/blog/post-sitemap,3,0,1,3,20,4,0,0
/blog/post/campus,3,0,1,3,3,4,0,0
/blog/postsitemap.xml,3,0,1,3,0,3,0,0
/blog/preparing-the-workforce-for-industry/:slug,3,0,1,3,5,4,0,0
/blog/r-students,3,0,1,3,0,3,0,0
/blog/school-of-bio-science,3,0,1,3,2,4,0,0
/blog/sitemap-xml,3,0,1,3,0,3,0,0
/blog/sitemap.xml,3,0,1,3,1,4,0,0
/blog/test-blog-1,3,0,1,3,142,3,0,0
/blog/the-future-of-work-based-learning-programs:-unlocking-success-in-the-modern-era,3,0,1,3,3,4,0,0
/blog/the-power-of-words:-how-msu-students-celebrated-world-poetry-day,3,0,1,3,4,5,0,0
/blog/the-psychology-of-learning:-understanding-how-students-learn-best,3,0,1,3,7,4,0,0
/blog/top-bsc-data-science-college-in-kolkata-a-gateway-to-a-thriving-career-in-data-science,3,0.5,1,3,0,5,0,0
/blog/top-healthcare-courses-after-12th-nursing-pharmacy-and-allied-health-careers-1,3,0,1,3,0,7,0,0
/blog/tourism-skills-taught-at-lake’s-edge-msu-undergrads-learn-at-sacred-khechuperi-lake,3,0,1,3,3,5,0,0
/blog/undefined,3,0,1,3,36,7,0,0
/blog/unlock-the-secrets-of-the-travel-industry-hospitality-and-tourism-management-explained/23,3,0,1,3,3,4,0,0
/blog/what-are-the-career-options-if-you-do-not-clear-the-neet-exam-2023/,3,0,1,3,4,5,0,0
/blog/why-choose-a-b-sc-in-animation-and-vfx-career-opportunities-and-future-prospects,3,0,1,3,0,5,0,0
/blog/why-engineering-colleges-are-closing-in-indiafds,3,0.5,1,3,0,6,0,0
/blog/wise/education-insights,3,0,1,3,18,4,0,0
/blog/www.facebook.com,3,0,1,3,4,4,0,0
/blogindias-only-ugc-approved-bba-in-logistics-with-on-job-training-at-om-logistics-ltd,3,0,1,3,1,4,0,0
/blogj,3,0,1,3,0,3,0,0
/blogs/5-reasons-why-you-are-a-perfect-fit-for-a-skills-university,3,0,1,3,3,5,0,0
/blogthe-future-of-work-based-learning-programs-unlocking-success-in-the-modern-era,3,0,1,3,1,4,0,0
/frontend_assets/blog_assets/js/icons.min.js,3,0,1,3,14,4,0,0
/wise/blog/how-skill-university-is-different-from-other-traditional-colleges-universities,3,0,1,3,0,5,0,0
/blog/best-career-options-after-12th-2026-complete-guide-for-students,2,0,1,2,1,5,0,0
/blog/best-career-options-after-12th-complete-guide-for-students,2,0,1,2,0,4,0,0
/blog/bsc-nursing-career,2,0,1,2,4,3,0,0
/blog/building-a-career-in-optometry-know-all-about-the-optometry-programme:BBachelor,2,0,1,2,0,4,0,0
/blog/career-options-after-12th-arts,2,0,1,2,0,4,0,0
/blog/career-options-after-12th-science-pcb-medical-and-non-medical-paths-explained:BCareer,2,0,1,2,0,4,0,0
/blog/diploma-vs-degree-after-12th-whats-better-for-your-career,2,0,1,2,0,4,0,0
/blog/full-time-vs.-part-time-mba-which-suits-you,2,0,1,2,6,3,0,0
/blog/how-technology-is-changing-the-hospitality-industryy,2,0,1,2,2,3,0,0
/blog/national-credit-framework-a-potential-game-changer/,2,0,1,2,0,4,0,0
/blog/shape-your-futuristic-career-with-new-age-interior-design-courses.,2,0,1,2,4,3,0,0
/blog/skills-and-labs-that-make-a-b-tech-computer-science-graduate-industry-ready)Your,2,0,1,2,0,4,0,0
/blog/top-exciting-new-age-careers-you-can-choose-in-2023-2,2,0,1,2,0,4,0,0
/blog/top-in-demand-skills-students-learn-in-2026,2,0,1,2,0,4,0,0
/blog/wise/wise,2,0,1,2,0,4,0,0
/blog/work-integrated-learning-how-students-earn-while-they-learnMedhavi Skills University Blog,2,0,1,2,0,4,0,0
/category/blog/,2,0,1,2,6,5,0,0
/admin/pages/blogs,1,0,1,1,1,2,0,0
/admin/pages/blogs/221/edit,1,0,1,1,0,2,0,0
/blog/b-tech-computer-science-skills-curriculum-and-industry-readiness-in-2026,1,0,1,1,28,1,0,0
/blog/campus/school-of-bussiness,1,0,1,1,3,1,0,0
/blog/hello,1,0,1,1,18,1,0,0
/blog/top-skills-for-bfsi-professionals-in-2025:-how-msus-industry-led-programs-can-help-you,1,1,1,1,0,3,0,0
